place_id,name,address,rating,review_count_current,business_status_search,lat,lng,photo_reference,review_count_prior,confirmed_name,business_status,website_url,website_reachable,last_modified,staleness_days,account_id,license_issued,license_expires,business_type,years_in_operation,months_until_lease_expires,owner_occupied,has_sba_loan,cuisine_cohort,risk_score,risk_tier,signal_years_in_operation,signal_lease_expiry,signal_review_decline,signal_website_staleness,signal_no_sba_enrollment,signal_renting,next_step_city_econ_dev,next_step_community_org,next_step_buyer,next_step_owner,next_step_high_school_program,needs_digital_refresh
ChIJO8jQHe7Bj4AREdhKNIpYGWI,Mirchi Meat & Deli,"40900 Fremont Boulevard Suite b, Fremont",4.3,92.0,OPERATIONAL,37.5341774,-121.9608922,AWCwydgaG5nyxcCw2sFfk2kv2DPn4NhGcEisAS6xK1OB5y9O0yxkKZkKYWKVVLfzkJzxzTcaahdN8VxH767RfgzhsDM6szfJbf01UEVjAw8IEu43K7aZUt4C1Y2yZgZ82JxnlcbR2kKipVrIMUeAP4Er6ZH5V0Mk8r5M4LIk6lQ7TKCy_zvrZB1EIc3dwFWZYWs61yr0-6Op0BpQF7Q9rV9bwLrrdbj5eUAQlACNI4XfDCHwHHnZmN139bihiNLpzGlEA2NTeQgOaxefT_cnIj_V4jzL8XxFT5LuqCUEaTKnm7Qj2EC-8twjHtCjK_sQuP1JifiB1IevTZMpd8LaNMa9E4zZRcr2u4TBQQQGNjjOejhcS1Jf80NHGbihFUMzdc9HPs3rurUyLiDZNMole-oPv4eG42zux0rCKbqC5cKkQASn3L2j2iDAf9tHdpqOHbXeVg8LblAJIWdGu_aLtUald5micHDNYsjIGyTFhZsRXkNIJFi3gAth9Eu8cHgPt3yqFeuZJKGQvEGAILBfQX9ztszPJy4hzZ3pzjrV8xi9xv4rpVVvCZ3Ibgrs0QKzh9Cv2FKJn_zqDr97Rm0Aj9_i7ECC5jJ0KxzWgTMj_Y4cmP1yZmnNzn65Zw7KcITJm8UCKc7Wsg,,Mirchi Meat & Deli,OPERATIONAL,https://mirchimeatndeli.com/,True,,,,,,,,,,False,South Asian,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Mirchi Meat & Deli is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJZxpC4F2_j4ARsK6v_OOlLQo,Menchie's Frozen Yogurt,"5030 Mowry Avenue, Fremont",4.4,128.0,OPERATIONAL,37.5350144,-121.9981779,AWCwydjrNZqO3PPWyOq98HMb87IKC1MthsvYM3WGi2CDljIUyRfCZPkaGR_dvPkn7bk3AxgSA29V1DCz3L1sjaewxBEQ8MHb6-RjMoZDc6rhiQ6K_YgByKkbN_p1naFdR5oQNgeesi2T5jpivEILcpOYYa1_1urDyAD3D8T0VCkB81DGTAO_eNDsgDbRUVX024TPtgZ_SlsFm5vU5WaRqU0QDT7OYt-OEOB80Fci5Tt0Byuyc7lL3vgvE1BPlSo4lhkalCHnNd4qt2jH4fNQqwTghayGYN6e-U6YVf94ZVxLrn6K2IjGY-PxHUPinGW_ldWJ22aqgtCj6OdwTC1ZVSx5o9p6bLl6LqhtImY3swKuruX1P-UOKoblW_tM5_WoCi4Wno6iNDzURmWzMvmhuUWURcRacx3qTrAcTdoqrlSNYuNKPZtCBhBlWTUgGOwd_foUTLiurKV-dmLdFc3YC6vqV3ATeIl9pddFFSVjXegPT-LgNyiCgHDsxQT2vMX0spgW0engj1A2avJfGy7fLHgXWW3FdSskaXYFCfuuWP5aux7iry3wye4jkpylBT_hk1oKawkkoeUrw3ynagBfqZRfVe0W3U0qUT982lVjHURnVjJ7D4apBByR7Sz7JpZNTUIa0VTuqsNWCfc954v4hDVAXw,,Menchie's Frozen Yogurt,OPERATIONAL,https://www.menchies.com/locations/frozen-yogurt-fremont-mowry-ave-ca,True,,,,,,,,,,False,Other / American,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Menchie's Frozen Yogurt is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJNRZwO1y_j4ARsIg2UFH4NxE,Lloyd's Donut Kitchen,"5200 Mowry Avenue Suite J, Fremont",4.4,260.0,OPERATIONAL,37.5336076,-121.9990676,AWCwydiEsteyZibxG28ED3XS2wg9wnh3tXf18ZmSPMMOZ30fu6d4OhKo2YzIal5VGFp-J4VBGM4VdP2o295xXv6pRYTOs7MTaUPwVKFFsHZS6JHjmPfzCDFZFt3v4ZP6KB0t6Y4XPcbSdiMtWBdeh4FA0qGzyipeX5oUgIdJ2hWQ8RCY67kgQxU-55k8H1DMszFspRdlf1z3Z2mOlZqXw5E88b1z8AuAIQoGhkCQiDWvA4jdWfiEyD8HzaJalyeHWM_9z_PPDZUWtyraDeNrkDJzsDWURg2sHzxOTYeDNGAn6HghGOVqK_UNxJ7apKOal_17OqEPI8SkP6imufQc_7ONNLn1N-_xNnvhHn-gJ6C_tCDuSYEVAGdVnuPKeBy5RKJtBIkpwv3GCCxZDSk2hjU53dHQ61v4W3D5nV94TFCARpyvfi1LRMT2yPRTmugAsktvvcfnTZiMsxPgzJEo6sFLP9lXKVOV0l82pEt8duSxLMbkAdyPFqhQwyazJzzVtjU6PFr9_BTekygVJfRqi3Ko1ZLGpZD-eyFVI_ty3sYXSFWD6tmxwkJgneDvcA2OQK1Y25vIcT5avBevhEDdW5QLf5TKpc-lPa2IuMuj8bGG0GjNx7wVU_l7C58GnAAlAT7fecxT3i36,,Lloyd's Donut Kitchen,OPERATIONAL,https://lloydsdonutkitchen.com/,True,,,,,,,,,,False,Other / American,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Lloyd's Donut Kitchen is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJidHeJtLBj4AROJza-eiQgmI,Baked With Love,"41304 Alline Street, Fremont",5.0,97.0,OPERATIONAL,37.5284027,-121.9671504,AWCwydi9LzJRGJBkbkOzFkg1kosEID96u9OmafdvUfLpAGTeGta7EY79xcp6guu6vPpWsNju7UK9QZNBw9pbChCCGgVpZvs2BZuKh3ZGM3mW9MX50qvOUGd29zQA9Q0RH-obMFspMyRm8BgrrR2pKgzqH4myJC6vhCl09ugnzSna4gZRD-gBnjBo6vQMj8tYnBvGv0KC_fv_Fyazdi0IBt9pH_gOBFNgquF9aVnCGqIaeJ8D81H3ciarl4ze6mbHe1QCa1v4hXZmCEKVsm-RZSlpE1ct-QlYZ2Q4TvSAgWSDhBvnyKrjAolVZ0JALSSN9qWb6F833HR_Fue_1z6fgtoWf4yMdVCzS4I35LS6soqCJJIvb5U2RzhL4knPWxi-RluK8XNhWvNx-6GwPuz7quJDS5wndDFNDX5xpf2uVEvMqK6u0ckUwV9ckaE3zJXQmPcJzw-IjhQBQkCgzdKbBBK5RAqEy_eZety7tE2DmAvd9t0rrr1gp47RNUMviVawxDspTnDGdaB4i4YozcPW5SjM5jDBv4V85UhBm4wjKrGsAznBZqUypkD8vrE3jHzN-5lmNLhqDs-RviBylpCB15wVYcOZCPbOgqYEPamwmxI_unjcIWeTrVFHX9LPJ6zG8QV36db_R1ri,,Baked With Love,OPERATIONAL,,False,,,,,,,,,,False,Other / American,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Baked With Love is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJgdZaOwDBj4AR1zs30d-cqh8,Bar y restaurante la cabaña,"Bar la cabaña, Fremont",,,OPERATIONAL,37.5353974,-121.9661199,,,Bar y restaurante la cabaña,OPERATIONAL,,False,,,,,,,,,,False,Other / American,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Bar y restaurante la cabaña is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJl5bZ4V2_j4AR5vvBv3zPeyI,Lucky,"5000 Mowry Avenue, Fremont",4.1,995.0,OPERATIONAL,37.53477,-121.99808,AWCwydhpzxj6jQrAkhk-eZ8pgKWMiiDffU9v2odXsUnBgu4qkn8l0nKUzTPa-2SFa6sDIa1n86ByKG6iT7NhDazqC3H9NDE_zlUBWosa3K9DxjOw1voQXqjwsB8pwIO5Z8cNcVveokkFWRRfqch7FgBaTi3j0E2OoxYief7jcD0BvSlag8hc4J5kIoQl27-asr8G1EQlyGKyrSOsBIUKuiZKVOYROpBXx2iuhv7SvRoNMzaYKAw95AzpqJAXBofvZv9yjIUU3M1XWrzixGt1Akp9DAtWICL6DdTOZvRks7eADaiOILoSTYBn0kBloIb60Kr6BCKEmKiRGAlud_xQq9yNTvES3vmSdVrv8WUmnJPJFzJ6Uuyio4hT_wVcefkBNFVcYUr5qvoDGkKicM3iJIaN88EhHZSIb_Ddfcc7wx7ntcqJbV-no8_5vPLZ2-d9wqxv7gip5ClZBLenooiDgrdlFe0BRWycxHhTC2e0DETO6G0q7St5Gjjwu-Y1Sip13RQlbOjwiV12yTAva6DCYi3nlNACrEaaqyBSRI_jnQGErjp4GOt16cc_Hewdu_a331PH4JX3rUPd4syVhrfaMZnzm98vhLOwhlc490Kwyy2sEnvuqGbr2x-Fl7ahZwTiF6ls-EcGvg,,Lucky,OPERATIONAL,https://www.luckysupermarkets.com/stores/7fc4d8df-64fc-4214-9f40-cfa3a2f8b76d/MOWRY/714/FREMONT,True,,,,,,,,,,False,Other / American,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Lucky is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJ29T-llTHj4ARS0tlYtS2Sgo,California Billiards,"40510 Albrae Street, Fremont",4.5,788.0,OPERATIONAL,37.5199674,-121.9875482,AWCwydhiqDBLCv_eqsuVYxOzvTZvrSzUKwT6BtI7XUmO6SFAdEK1l5joa-lBCLnKOxCT58wN8Ahe3V6lK56oF2vqXYASjDU1ryCZfP28-vVpRP3R69LdxF7iVd6LSbbtVZf42-ehXf5lMLVQJsxTOGlv6ZBz-tlbwqZ832quyIMJx7qlWfRWTrqvCl3jB2o8AEOwe4KVBolHhrEULpsGGP4UX4TipwUkuIE4QPAdayAgzxp6byJ1V5fcnHQVV1lnJRCkDf6KFgC8QFw-3CUCkmdiTOLJk94L_d-zbhwwbILv-10rH3fFhQzPJc29W7s5WI2Lt2i7TB3UG-yfYOPAIbNRRhFV27LNGHzRINsxZNOTAwXaxRxqblBI-w_J5lvyC7lV4O5cf_x8R1FyQm1Cwtxnl6XtAX4mZK5VgNpXCnq0jdKRBIeiOlK0EmIBsCyrhwyE5Tv7HIak68Iz0Lqy8PUQvT9iPM4oCG4-swwIStuSWbfQEf0utqXBFr-iLkz-uyCK-lNnxyl-jDb8dHRAJe7vuZuYsM8jA0N9EJY9NF0sKtWPXcJxhv9XnNwyLbjwfZux7NptNEa9ygUiWnq6SAKeJGvTTeppOevizctvIowjGsw_3rWzS_DnZnxVQjrzkYezJEA6M0Tg,,California Billiards,OPERATIONAL,http://www.californiabilliards.com/,True,,,,,,,,,,False,Other / American,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","California Billiards is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJidjEFQDBj4ARYA-s6xowvcE,Chaiwala Shop,"41025 Fremont Boulevard, Fremont",3.8,417.0,OPERATIONAL,37.5325865,-121.9602521,AWCwydiPIAamqWEUErjLiSVuGRnBUNIlH0C3ZKKtWbv42-sJT5BcKQpKMknVF4_57fIm1lbPezIFOJzGCng9azo4C-iWzyB2AfosiyEjRsmxzMj7nrx9pSJ7pPktqknCcjNCywoDYjNZLtLnP3Gd1ODlRMRzZzl70BqOSbaQ5BYQg6PeU5oHT4bxzGDID_XKLEFYSRRHCCN3i8kK5yvysbNC8ODdOdEUGDYhF3n_ZP0aDvIuRfcE2CjuYIzS3JxAhF4J1qIwpGtsJ2Ju1fKifkKq7LRBqb4w-xpElIaP9Vk_yK4TwmcQYAzkopti2IQNYYyWOXZZ_kvXezPxmDvaKmlV-bmZVktbnchigqTl98zbZZeu_RrktHjSWqYPKnzua8KNDWjiXu9SVWp571mWmRAtkB2mhH79f9cPtH1fgxHTy1C3YOdIuetYWz833brU48xw2p5RUzZ7M5SMYP3zOSHqN_eIIx3x_nTPO401YJhu1ZHdzRmwQZ58Dh7cj1sNfSb0vBZwHqZOJLHf1ZsQj-ieQVNKECj2PXgaQUbK2rHMyUjrMNsHldj5THFplWmMUczsJyveTVDPHD3YX9YjvjphmDvlwwnYCXxp2qZ7evgaCTqjpgYwIbe1YZMujuI0lpDzKLkHVTWSlmZqM6ck4V7TJQ6ob0o,,Chaiwala Shop,OPERATIONAL,https://chaiwala.withbites.com/,True,,,,,,,,,,False,Other / American,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Chaiwala Shop is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJjfHrawDBj4ARGwEqeljt8DE,LATEEN CAFE LLC,"1980 Driscoll Road, Fremont",,,OPERATIONAL,37.5413821,-121.9465358,,,LATEEN CAFE LLC,OPERATIONAL,,False,,,,,,,,,,False,Other / American,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","LATEEN CAFE LLC is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJVWjJNDbHj4ARGI1zxs8m8iw,Sweets By Night,"42842 Jefferson Street, Fremont",3.7,3.0,OPERATIONAL,37.5221149,-121.9505027,AWCwydh9-Yl9sWIHSaBfbAL-sZ7qRU0SGZivDnPLVX6B6-ilXpNobS0VzAMkIHJ2FaGrO5vJu1qeE6CADXTTnAEoE85WNQXXOTTI8c5GvzZFW6IluETpm1C1BLeUW-899nSmTkLdpx4BvdXoL4vrdAEgs3jnt-zXnraDeqfyKUs1AS5vK7HO6YA3uP5yuMRjGZyZAEXv6rIvkPYYiyoeK3zixQ2CGyKe0o_OZt3QeR3Z8Bk9Ks6ZCw8r7UdgNOLMByGNYTUlna7bZwsGziNZQRMwncF6Zea1tAgWlXfmsygHynUCUyv4uVATk1BpU3GYpTni_8qzp23ZYqE_KMSYtc1b_gpXpntS7zieVTGbkWIB8Hw8ZCmxqDAejvsaZ2Yl-5bMx6Ujokk8bjYtXplz9_qmJhlpv17j53NDnEnLcau3P9C3Mo2gMu0g409fg1sqzFqfX9NNgOlV1hadz12Lo5UQArgdbka_RUsWEMtTq4Xc3LSkXPR_3OfgDJfCpzriAjGod7XdrveVmp-ZqNyGKJ8xEZKQCYDkq-Itcd22A9Jm4P4NxeGUcuwTYuFk4MRuabhuvpivHqfzeZOZ8k9sLwk7uObH5xrFJ8-dkum3xTpJibwJD72RYK-B5Cm1rqMt7bcAXelyI6V8WHImBTjDN-Ve9FEDtJY,,Sweets By Night,OPERATIONAL,http://www.sweetsbynight.com/,True,,,,,,,,,,False,Other / American,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Sweets By Night is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJw_vfx4fHj4ARWEvPqd0LGMk,Haraz Coffee House,"6036 Stevenson Boulevard, Fremont",4.7,40.0,OPERATIONAL,37.5189676,-121.9901466,AWCwydjhFcdb0QtJdAG9U4OkbhuJjY9SkUeasbufauD1w6FKRHVpJrCHW6NaqRV-UeGmb9yEFww3xhiNAWSQXRd_gwy6H-zq4dKADHkH0r61hft9BmD5vFHaDv-oUdCAbiPeTGRVNt3EQdiFNAI4NtMSye1nAPHHXIlIxid2_2CLAscCLp3rgH28A-Mn5OfRE2Q345x-ZwSq8q0HGq2Oeo7uP-i1upY0cOOzbCHhaxUb-OohkKGtDxomXsFLR7XJdApIdERl_kYKaVPKiZo6tjxtTFfo4sSKdtb1xoUlARyh3_BpoZhdqThbI8OtjUPaLMKp1krZUXLyjp1euLnKl7PfzMq2qYIwjkeF2hKw70G74GCj7BYlf3lweR1cuWxaHsPa9hBtRhAZBNwESvPFzJWts-xiLeUDdBn31TRyLLbz_2QaZK9T4xg0YgFffPvlQgAsVoPpuCcyCRnhgz_pOeQc0-q_BPc6sVtg1kCX4Gq9-kN2DjJuNUL0m45r7uuSJ6OdavOG6J708-tTG00HfOwVElMa6rWoPzekrunEHy2zNfXYPLygRjhsqAM7iNw6Yde6md_ybit7xjUTy_yC-VeKbSfaGpsTvx-QyFV6C_TdyMPeMsABlT3VCHAh1t7oai7tcYnoG_B_K3lC2KmUpPKt_ngz6RI,,Haraz Coffee House,OPERATIONAL,https://harazcoffeehouse.com/,True,,,,,,,,,,False,Middle Eastern,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Haraz Coffee House is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJi5dN-6PBj4ARGWMgIzcQal4,ZENSHI Handcrafted Sushi,"3902 Washington Boulevard, Fremont",,,OPERATIONAL,37.5315046,-121.9571762,AWCwydg5JlaKTI-A-75IyxXqPhtCIFlYP8lDgcRDksIeNbS36HS6aFc8Ez7qdIB1GMVMYgl5gQbyYIzKJWQn1BNa3lVq0bGrUKsRvCfJZoRheTagXG_kdI7W59VUDscjG7xnJm4l41kzofXnhlvp17D4jspi1hpAO5gbADh0rNQNjL4HKnXDAgLLhJGkv7iTOp8S44md5fH4EaX2FU4OiuBJbR1geBuV8J-sEX25_rSGHjUlsNRdjbvBxEVqIph7LQfLZ33BVSG1C_-Rd0DDOHw-A1BZt0LJhjcfblBsNsMZJmUvkrMVF2pf_pY4fJl4Sz-IVA4OmoPMZUie2XYStDR38vMzPUyjGDqd_S9rH5B3EyR6theOye8pIBYF37bhdIPTS6tF8lfNqcq7njqZRY6igFCQ429md2u3BW1rRevGA7XGcN3jzq_-pNDfn8kO9prbK99XZoarMbcb5BJ6mmlkku1xy1A3iG2_lkc1hRszBONUcbzuCqR2Zt6ISbnJZM6iJZOfkH9fMwd4WaAmxqbgrp8FRnOSbGChN0xIyTLMoZR162sjWg3EsAw-AZ1yx0jP_s0u2O0DKpcAEgr12MUAEW8EnBHVHoZZdhmGMNiWMA2iVQX0UWwzIZjoJN55WiwfHuZ_Mg,,ZENSHI Handcrafted Sushi,OPERATIONAL,https://www.zenshisushi.com/,True,,,,,,,,,,False,Japanese,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","ZENSHI Handcrafted Sushi is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJT9-LVwC_j4ARqAHya2pBjAE,mèo cà phê,"39161 Farwell Drive, Fremont",,,OPERATIONAL,37.5295849,-121.9995414,AWCwydioK4dvkV5hj2WbVwHlQG2zlSe_JageIwPCxPwOXsp-1D_-wi49s5vD7eBUYXc_woB9KS9OUmqoDuaGvJ5QsjIdj3XFFK_8LrgHTQ9hxyNIAGgjMiSNKkNPf_zw8_hbVPAzy3m_51nihNOJSaqSiDMNKDHp-5DmHY1Um9M2g84MOcQuA9hVXQJLtp9FISMbAoK8gsxtzEBW_5b-Cnz7RKkkbsmPLBrliBHUODoF4jKx3qoSgWMC1ngiie-cTSXqb1ODOOdCQw63XR-tJpHW06G9BC_cVLBfAYcjysYkDEU4AFLpZKbNBm1YAWzLoZqJ4MjsA34vhENaN80nsjABPwPmrhQVRiX7tZ4ZTvo5OpbejPhkh3P6L7xNS7opkOLNZUi7xTLz4bq4pOdFTGnG-YnfJB_LjSZ_OhIezcJ2fKZ5Sd-RhkGUulkFNk4pPLRO3eeKIVhXAJKfKhqpm7494zXoToMuv5UBx-T--E9sKFopt5u90-jmrEi3uXJ9zKUODCsJh2QDGktcYlWyEnZ-AkptrwC1NrP1LQe04fvyBwjcbtn53zHmcTfijaviBvGNhZiIYss_UnED61ULTFfMGKfghshORbzBQNl-niG0JDhXuB-bjCN9f1eU7hm6ff1PV1OEdwsSV3b6EPF6fZG3HZzUmlc,,mèo cà phê,OPERATIONAL,https://www.instagram.com/meo.caphe,True,,,,,,,,,,False,Other / American,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","mèo cà phê is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJdTvANwDHj4AR4qzQQ5a3EXs,Jagdeep,"3843 Carol Avenue, Fremont",,,OPERATIONAL,37.5282957,-121.9565097,,,Jagdeep,OPERATIONAL,,False,,,,,,,,,,False,Other / American,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Jagdeep is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJ_2D6M5jAj4ARUizMJ8f6e2M,Foodmaxx,"39441 Fremont Boulevard, Fremont",4.1,1525.0,OPERATIONAL,37.543987,-121.98264,AWCwydiOzl_-hb2MuDkVP-vx7S4km5L00WpFCL_J3gLeQQMrlINn3hFsNDpuRk2rZUop4cobHEYiebuZRhVHXg4b5RnrJ-P5Rl6Dr2IDDIUWeLQAfqBelcX6gEOKmyKa0jz17PQz68mRvdA2SUXzmg_AuLripEvWJfQjOEUZvH9KEEHQovV5shuyUzgp2azUo_J7qOzHtxRVzadAATtMrYlGPpmHWp7o_SP9A1S4Q5NJpafeTuDaTf3gpZYqafnKHQA16yCuJa5EciiUJ5K7jqr1TQPO5WYO4Tp4t5wEBjjBGyd5cUJoeuaFGIv0y9vNFy3CwdabNXXZzOTVoGT8XsRKX_Q_35ZFy9LS-NY_MbS20K3kMeWu4PWa341B_sJbF7RmhN-oaL4qiROOcYiboH7J3nImS_TTmUfUtFuRpWoLfZ51ercE8OsEgig_wpG4LFUut8gAG9oUtUAOXMDYVSo5KDqr6i0UphDsBR15ScUQGk4XxgJlJ2Bdi12qoP4vn_6zu9S9ISxtB3jqAQjfXr5DLO0eg4JZ6uz2EPN-S5qCQ6KAb6z2_KYPF_09lqtuOfhFi6o3G9Oiw996Mr0Y5Rz00RikDgEDus1CC7n05cL1EPlXlxhkjoTXiPKR7Dgb3iWPH-lqUw,,Foodmaxx,OPERATIONAL,https://foodmaxx.com/,True,,,,,,,,,,False,Other / American,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Foodmaxx is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
